Date,Close,High,Low,Open,Volume,Price Range,Short MA,Long MA,Middle_Band,Upper_Band,Lower_Band
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,"[10178, 20178)",10604.58466796875,8745.741810302734,9958.333129882812,11847.902542561429,8068.763717204197
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,"[10178, 20178)",10524.138671875,8780.130510253906,10069.034106445313,11916.270207005144,8221.798005885483
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,"[10178, 20178)",10477.75068359375,8813.936862792969,10192.259106445312,11960.129422329499,8424.388790561125
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,"[10178, 20178)",10427.9326953125,8850.475712890626,10360.24560546875,11930.45608650227,8790.03512443523
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,"[10178, 20178)",10370.98068359375,8886.155561523437,10489.5470703125,11986.880283130373,8992.213857494626
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,"[10178, 20178)",10327.0066796875,8922.363610839844,10638.29658203125,11920.13280004559,9356.460364016908
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,"[10178, 20178)",10266.20869140625,8955.460012207031,10702.560107421876,11866.421785982737,9538.698428861015
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,"[178, 10178)",10235.71009765625,8984.319362792969,10692.518603515626,11879.10118983974,9505.936017191512
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,"[178, 10178)",10199.83830078125,9010.856112060546,10650.574072265625,11958.518080198837,9342.630064332412
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,"[178, 10178)",10157.0912890625,9037.535161132813,10561.816552734375,11974.4529447073,9149.18016076145
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,"[178, 10178)",10102.26328125,9061.362561035156,10477.5265625,12080.971530249923,8874.081594750076
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,"[178, 10178)",10035.851875,9088.498110351562,10395.19306640625,12006.057117601225,8784.329015211273
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,"[178, 10178)",9987.95228515625,9112.850310058593,10285.2640625,11906.387356406161,8664.14076859384
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,"[178, 10178)",9953.22126953125,9136.966557617188,10210.4865234375,11889.849066344586,8531.123980530412
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,"[178, 10178)",9901.249453125,9156.553605957031,10123.727001953124,12013.850147408226,8233.603856498023
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,"[178, 10178)",9840.07865234375,9176.143508300782,10023.7150390625,12078.799623184073,7968.630454940925
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,"[178, 10178)",9781.65763671875,9195.921955566406,9949.97900390625,12138.38700255651,7761.57100525599
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,"[178, 10178)",9716.5672265625,9212.611254882813,9862.586474609376,12231.141071670783,7494.031877547969
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,"[178, 10178)",9652.22681640625,9230.903154296875,9755.43544921875,12219.920007053373,7290.950891384127
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,"[178, 10178)",9589.113828125,9250.539455566406,9650.68798828125,12119.631165730698,7181.744810831802
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,"[178, 10178)",9541.45521484375,9270.646755371094,9576.466455078125,12040.073978305083,7112.858931851168
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,"[178, 10178)",9517.91482421875,9292.399306640626,9475.38046875,11866.355147359882,7084.4057901401175
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,"[178, 10178)",9488.0622265625,9313.12685546875,9357.483935546876,11644.247136765229,7070.720734328523
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,"[178, 10178)",9482.243828125,9336.34340576172,9226.979931640624,11288.174779673516,7165.785083607732
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,"[178, 10178)",9478.99123046875,9357.801357421875,9084.75595703125,10853.740426885883,7315.771487176617
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,"[178, 10178)",9465.4086328125,9377.294658203125,8930.87998046875,10272.104033354253,7589.655927583246
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,"[178, 10178)",9464.0564453125,9395.342260742187,8802.35498046875,9860.254798536329,7744.455162401171
2018-03-27,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,"[178, 10178)",9481.611845703124,9413.3637109375,8695.728466796874,9687.811803457103,7703.645130136645
2018-03-28,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,"[178, 10178)",9485.6214453125,9432.005810546874,8623.701977539062,9611.180220142454,7636.223734935668
2018-03-29,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,"[178, 10178)",9476.509453125,9447.219611816407,8515.109497070312,9640.1481648068,7390.070829333825
2018-03-30,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,"[178, 10178)",9449.008056640625,9460.865861816406,8416.335498046876,9740.855096070702,7091.81590002305
2018-03-31,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,"[178, 10178)",9413.73904296875,9475.079460449218,8286.080493164063,9641.35133800889,6930.809648319238
2018-04-01,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,"[178, 10178)",9378.185634765625,9489.887659912109,8168.035986328125,9595.60030931527,6740.471663340979
2018-04-02,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,"[178, 10178)",9357.2622265625,9509.531909179688,8062.48349609375,9482.53611368618,6642.43087850132
2018-04-03,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,"[178, 10178)",9327.853017578125,9528.624858398438,8021.798510742187,9463.304254589,6580.2927668953735
2018-04-04,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,"[178, 10178)",9292.963623046875,9544.768857421876,7949.447485351562,9474.795960782987,6424.099009920137
2018-04-05,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,"[178, 10178)",9239.3004296875,9560.911809082032,7873.103515625,9467.762181393811,6278.44484985619
2018-04-06,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,"[178, 10178)",9168.698818359375,9573.767408447266,7809.075512695313,9496.469832960547,6121.681192430078
2018-04-07,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,"[178, 10178)",9102.242607421875,9588.6980078125,7743.446020507812,9464.706886224138,6022.185154791487
2018-04-08,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,"[178, 10178)",9020.45900390625,9604.285858154297,7663.089501953125,9359.837384990646,5966.341618915605
2018-04-09,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,"[178, 10178)",8944.837607421876,9619.984307861328,7555.9525146484375,9189.696466553074,5922.208562743801
2018-04-10,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,"[178, 10178)",8857.026806640624,9636.004606933593,7451.226489257812,8979.42155238774,5923.031426127885
2018-04-11,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,"[178, 10178)",8768.31919921875,9651.884206542969,7363.218994140625,8780.406564320407,5946.031423960844
2018-04-12,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,"[178, 10178)",8712.29619140625,9672.916256103515,7313.70048828125,8567.59484274901,6059.80613381349
2018-04-13,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,"[178, 10178)",8670.115390625,9692.765705566406,7275.09248046875,8393.639893272326,6156.5450676651735
2018-04-14,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,"[178, 10178)",8623.818203125,9713.23515625,7249.615478515625,8269.999862454817,6229.231094576432
2018-04-15,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,"[178, 10178)",8594.13900390625,9733.877358398437,7255.6009765625,8300.79357647914,6210.408376645862
2018-04-16,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,"[178, 10178)",8562.01779296875,9753.297058105469,7266.882470703125,8342.738984291589,6191.025957114662
2018-04-17,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,"[178, 10178)",8512.7255859375,9771.992158203126,7264.262963867188,8333.303873400184,6195.222054334192
2018-04-18,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,"[178, 10178)",8461.4819921875,9791.115708007812,7314.148950195313,8454.557611745793,6173.740288644832
2018-04-19,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,"[178, 10178)",8419.41017578125,9810.5685546875,7384.338427734375,8586.113318035403,6182.563537433347
2018-04-20,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,"[178, 10178)",8377.30677734375,9832.751105957032,7477.953442382813,8827.586327908803,6128.320556856822
2018-04-21,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,"[178, 10178)",8333.49037109375,9855.641606445313,7580.520947265625,9035.083669625155,6125.958224906095
2018-04-22,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,"[178, 10178)",8279.74556640625,9878.507106933594,7666.453955078125,9198.465966236585,6134.441943919664
2018-04-23,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,"[178, 10178)",8228.111171875,9901.519455566406,7740.192456054688,9368.515440331077,6111.869471778298
2018-04-24,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,"[178, 10178)",8190.59517578125,9928.152905273437,7882.375463867187,9673.313558795844,6091.43736893853
2018-04-25,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,"[178, 10178)",8151.91197265625,9950.24715576172,7984.08896484375,9749.830341115345,6218.3475885721555
2018-04-26,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,"[178, 10178)",8138.23076171875,9973.6023046875,8116.348461914063,9853.0555683289,6379.641355499225
2018-04-27,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,"[178, 10178)",8130.0715625,9994.677453613282,8220.146459960937,9900.792449652741,6539.500470269133
2018-04-28,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,"[178, 10178)",8130.29017578125,10017.509904785156,8336.394482421874,9989.949677534696,6682.8392873090515
2018-04-29,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,"[178, 10178)",8141.35177734375,10040.472905273438,8468.811987304687,10015.140581449434,6922.4833931599405
2018-04-30,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,"[178, 10178)",8134.59017578125,10059.441103515624,8589.101489257813,9965.132309374763,7213.070669140862
2018-05-01,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,"[178, 10178)",8132.86796875,10076.800102539062,8696.635986328125,9858.896496985833,7534.375475670417
2018-05-02,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,"[178, 10178)",8133.689375,10093.820751953124,8763.969482421875,9884.57215277468,7643.366812069071
2018-05-03,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,"[178, 10178)",8163.170390625,10114.149104003905,8856.364501953125,9980.344547773635,7732.384456132615
2018-05-04,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,"[178, 10178)",8191.16837890625,10134.024953613281,8942.090478515625,10048.029583177256,7836.151373853994
2018-05-05,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,"[178, 10178)",8221.56439453125,10155.288156738281,9018.54248046875,10156.98593719519,7880.09902374231
2018-05-06,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,"[178, 10178)",8256.32279296875,10175.608706054687,9098.348974609375,10175.610675552603,8021.087273666146
2018-05-07,9373.009765625,9665.849609375,9231.5302734375,9645.669921875,7394019840,"[178, 10178)",8279.30939453125,10193.931154785156,9171.894970703124,10095.111663022817,8248.678278383431
2018-05-08,9234.8203125,9462.75,9127.76953125,9380.8701171875,7415869952,"[178, 10178)",8291.39279296875,10210.048005371094,9225.464990234375,10017.279133010174,8433.650847458577
2018-05-09,9325.1796875,9374.759765625,9031.6201171875,9223.73046875,7226890240,"[178, 10178)",8299.6269921875,10226.515903320313,9277.00849609375,9936.811292660832,8617.205699526667
2018-05-10,9043.9404296875,9396.0400390625,9040.51953125,9325.9599609375,6906699776,"[178, 10178)",8301.9201953125,10241.693505859375,9286.914013671874,9925.05394702848,8648.774080315268
2018-05-11,8441.490234375,9052.9599609375,8394.4599609375,9052.9599609375,8488520192,"[178, 10178)",8296.18060546875,10254.249357910156,9264.209521484376,9987.592868536844,8540.826174431908
2018-05-12,8504.8896484375,8664.8603515625,8223.5,8441.4404296875,6821380096,"[178, 10178)",8288.68599609375,10269.14060546875,9249.331005859374,10023.183035188602,8475.478976530147
2018-05-13,8723.9404296875,8773.5498046875,8395.1201171875,8515.490234375,5866379776,"[178, 10178)",8289.80240234375,10284.00630859375,9238.984033203125,10035.952766467915,8442.015299938335
2018-05-14,8716.7900390625,8881.1201171875,8367.9697265625,8713.099609375,7364149760,"[178, 10178)",8294.22259765625,10298.066108398438,9189.94853515625,9988.81168698255,8391.085383329952
2018-05-15,8510.3798828125,8836.1904296875,8456.4501953125,8705.1904296875,6705710080,"[178, 10178)",8300.2421875,10311.713508300782,9173.180517578125,10015.367765609215,8330.993269547034
2018-05-16,8368.830078125,8508.4296875,8175.490234375,8504.41015625,6760220160,"[178, 10178)",8310.95798828125,10324.792209472656,9127.546533203125,10040.917635094835,8214.175431311416
2018-05-17,8094.31982421875,8445.5400390625,8054.1201171875,8370.0498046875,5862530048,"[178, 10178)",8313.75478515625,10334.494558105469,9082.910034179688,10105.871876030711,8059.948192328664
2018-05-18,8250.9697265625,8274.1201171875,7974.81982421875,8091.830078125,5764190208,"[178, 10178)",8335.46017578125,10345.0967578125,9028.034497070312,10107.216686967133,7948.852307173491
2018-05-19,8247.1796875,8372.0595703125,8183.35009765625,8255.73046875,4712399872,"[178, 10178)",8362.593369140624,10353.99065673828,8969.439477539063,10085.839943896452,7853.039011181674
2018-05-20,8513.25,8562.41015625,8205.240234375,8246.990234375,5191059968,"[178, 10178)",8393.3877734375,10362.720356445312,8933.074487304688,10059.626963315613,7806.522011293762
2018-05-21,8418.990234375,8557.51953125,8365.1201171875,8522.330078125,5154990080,"[178, 10178)",8424.882978515625,10369.422807617188,8898.073510742188,10043.639940152347,7752.507081332029
2018-05-22,8041.77978515625,8423.25,8004.580078125,8419.8701171875,5137010176,"[178, 10178)",8444.042578125,10373.592907714843,8838.36650390625,10033.2090897565,7643.523918056001
2018-05-23,7557.81982421875,8054.66015625,7507.8798828125,8037.080078125,6491120128,"[178, 10178)",8446.07677734375,10374.482255859375,8729.064477539063,9974.035316759777,7484.093638318349
2018-05-24,7587.33984375,7738.60009765625,7331.14013671875,7561.1201171875,6049220096,"[178, 10178)",8460.74677734375,10375.381904296875,8623.393481445313,9879.811956244186,7366.97500664644
2018-05-25,7480.14013671875,7659.14013671875,7392.64990234375,7592.2998046875,4867829760,"[178, 10178)",8474.12017578125,10377.668806152344,8504.49296875,9718.268897104681,7290.71704039532
2018-05-26,7355.8798828125,7595.16015625,7349.1201171875,7486.47998046875,4051539968,"[178, 10178)",8488.511376953125,10378.726306152344,8389.54697265625,9579.841194065897,7199.252751246602
2018-05-27,7368.22021484375,7381.740234375,7270.9599609375,7362.080078125,4056519936,"[178, 10178)",8497.653984375,10378.26895751953,8289.307495117188,9468.491138522058,7110.1238517123165
2018-05-28,7135.990234375,7419.0498046875,7100.89013671875,7371.31005859375,5040600064,"[178, 10178)",8499.903388671875,10378.231008300781,8184.365991210938,9382.666861908858,6986.065120513018
2018-05-29,7472.58984375,7526.419921875,7090.68017578125,7129.4599609375,5662660096,"[178, 10178)",8513.9405859375,10382.503256835938,8091.736499023437,9201.900884896892,6981.572113149983
2018-05-30,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,"[178, 10178)",8525.375791015626,10387.747856445312,8009.865478515625,9064.477464594342,6955.253492436908
2018-05-31,7494.169921875,7608.89990234375,7361.1298828125,7406.14990234375,5127130112,"[178, 10178)",8535.89279296875,10395.468356933594,7962.499462890625,9020.57634639238,6904.422579388871
2018-06-01,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,"[178, 10178)",8528.936796875,10400.378156738281,7914.327490234375,8956.030183198598,6872.624797270151
2018-06-02,7643.4501953125,7695.830078125,7497.259765625,7536.72021484375,4939299840,"[178, 10178)",8523.8866015625,10405.416657714844,7860.302978515625,8835.140597097103,6885.465359934146
2018-06-03,7720.25,7754.89013671875,7613.0400390625,7632.08984375,4851760128,"[178, 10178)",8518.566796875,10407.440207519532,7810.4759765625,8699.04134504218,6921.9106080828205
2018-06-04,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,"[178, 10178)",8502.273994140625,10405.654108886718,7760.680493164063,8594.001950875476,6927.35903545265
2018-06-05,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,"[178, 10178)",8493.775791015625,10405.277956542968,7723.926977539062,8507.67823125964,6940.175723818483
2018-06-06,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,"[178, 10178)",8488.81359375,10404.597106933594,7701.909985351563,8466.35273309506,6937.467237608064
2018-06-07,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,"[178, 10178)",8479.11,10402.805856933594,7673.273510742188,8392.697710088676,6953.849311395698
2018-06-08,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,"[178, 10178)",8465.72220703125,10399.92725830078,7642.1605224609375,8308.978971265667,6975.342073656208
2018-06-09,7531.97998046875,7683.580078125,7531.97998046875,7632.52001953125,3845220096,"[178, 10178)",8439.445205078126,10397.230859375,7593.097021484375,8119.709000640909,7066.48504232784
2018-06-10,6786.02001953125,7499.5498046875,6709.06982421875,7499.5498046875,5804839936,"[178, 10178)",8397.25400390625,10389.89321044922,7511.448510742188,8004.177739397299,7018.719282087077
2018-06-11,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,"[178, 10178)",8359.343203125,10384.233959960937,7454.705517578125,7951.6484136588715,6957.762621497379
2018-06-12,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,"[178, 10178)",8312.372802734375,10375.877307128907,7405.93251953125,8034.347639269851,6777.5173997926495
2018-06-13,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,"[178, 10178)",8245.42080078125,10363.67220703125,7344.060522460937,8122.9307993101,6565.190245611774
2018-06-14,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,"[178, 10178)",8202.012998046876,10350.396208496093,7303.821020507812,8134.522237835728,6473.119803179896
2018-06-15,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,"[178, 10178)",8145.514404296875,10333.587360839843,7258.856030273438,8171.051359840938,6346.660700705937
2018-06-16,6550.16015625,6592.490234375,6402.2900390625,6455.4501953125,3194170112,"[178, 10178)",8096.776611328125,10316.044162597656,7217.95302734375,8181.423150401725,6254.4829042857755
2018-06-17,6499.27001953125,6589.10986328125,6499.27001953125,6545.52978515625,3104019968,"[178, 10178)",8039.79240234375,10299.0974609375,7186.117016601563,8201.661615669685,6170.57241753344
2018-06-18,6734.81982421875,6781.14013671875,6446.68017578125,6510.06982421875,4039200000,"[178, 10178)",7986.107197265625,10281.603562011718,7149.228515625,8174.509858310515,6123.947172939485
2018-06-19,6769.93994140625,6822.5,6709.919921875,6742.39013671875,4057029888,"[178, 10178)",7936.695,10260.575263671875,7117.39951171875,8148.557051894131,6086.241971543368
2018-06-20,6776.5498046875,6821.56005859375,6611.8798828125,6770.759765625,3888640000,"[178, 10178)",7889.84580078125,10239.085014648437,7081.518505859375,8107.402622052454,6055.634389666297
2018-06-21,6729.740234375,6810.93994140625,6715.169921875,6780.08984375,3529129984,"[178, 10178)",7839.72220703125,10216.11771484375,7040.9330078125,8054.353342968653,6027.512672656348
2018-06-22,6083.68994140625,6747.080078125,6006.60009765625,6737.8798828125,5079810048,"[178, 10178)",7766.518798828125,10188.25016357422,6962.944995117187,8020.249752166894,5905.640238067481
2018-06-23,6162.47998046875,6224.81982421875,6071.81005859375,6090.10009765625,3431360000,"[178, 10178)",7695.753203125,10159.4790625,6885.056494140625,7936.961473504282,5833.151514776967
2018-06-24,6173.22998046875,6223.77978515625,5826.41015625,6164.27978515625,4566909952,"[178, 10178)",7622.054794921875,10118.887712402344,6817.994482421875,7871.957778705741,5764.031186138009
2018-06-25,6249.18017578125,6327.3701171875,6119.68017578125,6171.97021484375,5500810240,"[178, 10178)",7553.94240234375,10060.6351171875,6748.7655029296875,7758.059907657265,5739.47109820211
2018-06-26,6093.669921875,6290.16015625,6093.669921875,6253.5498046875,3279759872,"[178, 10178)",7488.35560546875,10008.25646484375,6670.75,7625.15428091002,5716.34571908998
2018-06-27,6157.1298828125,6180.0,6052.85009765625,6084.39990234375,3296219904,"[178, 10178)",7426.801796875,9963.15111328125,6594.694482421875,7448.145186030679,5741.243778813072
2018-06-28,5903.43994140625,6170.41015625,5873.0498046875,6153.16015625,3467800064,"[178, 10178)",7358.367001953125,9915.391311035157,6508.6204833984375,7266.469199005541,5750.771767791334
2018-06-29,6218.2998046875,6261.66015625,5835.75,5898.1298828125,3966230016,"[178, 10178)",7301.854189453125,9861.798806152343,6442.936474609375,7037.441729480755,5848.431219737995
2018-06-30,6404.0,6465.509765625,6214.22021484375,6214.22021484375,4543860224,"[178, 10178)",7261.104384765625,9806.741804199219,6423.835473632813,6996.058494440117,5851.612452825509
2018-07-01,6385.81982421875,6432.85009765625,6289.2900390625,6411.68017578125,4788259840,"[178, 10178)",7218.72298828125,9756.629907226563,6397.78046875,6922.90370665692,5872.6572308430805
2018-07-02,6614.18017578125,6683.85986328125,6305.7001953125,6380.3798828125,4396930048,"[178, 10178)",7176.527783203125,9706.880808105469,6399.371484375,6927.036075789518,5871.706892960483
2018-07-03,6529.58984375,6671.3701171875,6447.75,6596.66015625,4672309760,"[178, 10178)",7132.783779296875,9650.994255371093,6408.355981445313,6938.586732572166,5878.12523031846
2018-07-04,6597.5498046875,6771.919921875,6450.4599609375,6550.8701171875,4176689920,"[178, 10178)",7094.527177734375,9586.495002441407,6404.465966796875,6927.542470253518,5881.389463340232
2018-07-05,6639.14013671875,6749.5400390625,6546.64990234375,6599.7099609375,4999240192,"[178, 10178)",7059.93337890625,9523.98669921875,6413.593969726562,6946.773619889884,5880.4143195632405
2018-07-06,6673.5,6700.93994140625,6533.5498046875,6638.68994140625,4313959936,"[178, 10178)",7031.516982421875,9461.783203125,6419.760961914062,6962.3614735483425,5877.160450279782
2018-07-07,6856.93017578125,6863.990234375,6579.240234375,6668.7099609375,3961080064,"[178, 10178)",7003.63619140625,9407.184357910157,6437.643969726562,7013.81498587114,5861.472953581984
2018-07-08,6773.8798828125,6885.91015625,6747.97998046875,6857.7998046875,3386210048,"[178, 10178)",6974.1701953125,9357.930759277344,6439.59697265625,7020.256625775158,5858.937319537342
2018-07-09,6741.75,6838.68017578125,6724.33984375,6775.080078125,3718129920,"[178, 10178)",6938.7401953125,9312.625007324219,6438.187475585937,7015.598575492265,5860.776375679609
2018-07-10,6329.9501953125,6767.740234375,6320.72021484375,6739.2099609375,4052430080,"[178, 10178)",6896.95939453125,9275.115759277343,6415.857495117188,6972.335267772585,5859.37972246179
2018-07-11,6394.7099609375,6444.9599609375,6330.47021484375,6330.77001953125,3644859904,"[178, 10178)",6864.017998046875,9233.593308105468,6399.105981445313,6935.611881628615,5862.6000812620105
2018-07-12,6228.81005859375,6397.10009765625,6136.419921875,6396.77978515625,3770170112,"[178, 10178)",6837.437802734375,9195.108359375,6406.361987304687,6928.643155789314,5884.080818820061
2018-07-13,6238.0498046875,6310.5498046875,6192.240234375,6235.02978515625,3805400064,"[178, 10178)",6810.452001953125,9156.165610351563,6410.140478515625,6926.04718319295,5894.233773838299
2018-07-14,6276.1201171875,6298.18994140625,6212.22021484375,6247.5,2923670016,"[178, 10178)",6786.3716015625,9107.047211914063,6415.284985351563,6923.235306549948,5907.334664153177
2018-07-15,6359.64013671875,6403.4599609375,6256.509765625,6272.7001953125,3285459968,"[178, 10178)",6766.446806640625,9059.652912597656,6420.8079833984375,6923.528944630473,5918.087022166402
2018-07-16,6741.75,6741.75,6357.009765625,6357.009765625,4725799936,"[178, 10178)",6753.91740234375,9020.329162597656,6453.211987304688,6950.667367040742,5955.756607568634
2018-07-17,7321.0400390625,7387.240234375,6684.169921875,6739.64990234375,5961950208,"[178, 10178)",6757.6183984375,8983.653361816407,6511.407495117188,7122.389514434105,5900.425475800271
2018-07-18,7370.77978515625,7534.990234375,7280.47021484375,7315.31982421875,6103410176,"[178, 10178)",6755.582197265625,8955.746259765625,6584.774487304688,7239.218768770329,5930.330205839046
2018-07-19,7466.85986328125,7494.4599609375,7295.4599609375,7378.2001953125,5111629824,"[178, 10178)",6756.788994140625,8922.298557128906,6647.202490234375,7387.079871945435,5907.325108523314
2018-07-20,7354.1298828125,7594.669921875,7323.259765625,7467.39990234375,4936869888,"[178, 10178)",6753.988193359375,8890.783205566406,6694.708984375,7488.858594071016,5900.559374678984
2018-07-21,7419.2900390625,7437.64013671875,7262.41015625,7352.72021484375,3726609920,"[178, 10178)",6751.544990234375,8852.969157714844,6746.382495117187,7588.922735550295,5903.842254684079
2018-07-22,7418.490234375,7537.9501953125,7383.81982421875,7417.7998046875,3695460096,"[178, 10178)",6747.045791015625,8814.056608886718,6786.597998046875,7677.937309181092,5895.258686912657
2018-07-23,7711.10986328125,7771.5,7409.10009765625,7414.7099609375,5132480000,"[178, 10178)",6746.86298828125,8774.616157226563,6845.673999023437,7818.21022924876,5873.137768798115
2018-07-24,8424.26953125,8424.26953125,7705.5,7716.509765625,7277689856,"[178, 10178)",6765.058974609375,8729.590004882812,6937.009985351562,8129.639094002681,5744.380876700443
2018-07-25,8181.39013671875,8416.8701171875,8086.35986328125,8379.66015625,5845400064,"[178, 10178)",6776.01158203125,8682.861955566406,7014.122485351562,8319.742617708627,5708.5023529944965
2018-07-26,7951.580078125,8290.330078125,7878.7099609375,8176.85009765625,4899089920,"[178, 10178)",6781.963583984375,8640.231857910156,7078.0264892578125,8437.452629331001,5718.600349184625
2018-07-27,8165.009765625,8262.66015625,7839.759765625,7950.39990234375,5195879936,"[178, 10178)",6791.698974609375,8605.206408691407,7143.43046875,8581.65179324433,5705.20914425567
2018-07-28,8192.150390625,8222.849609375,8110.77001953125,8169.06005859375,3988750080,"[178, 10178)",6803.043583984375,8573.190158691406,7214.343994140625,8714.37585512841,5714.312133152841
2018-07-29,8218.4599609375,8272.259765625,8141.18017578125,8205.8203125,4107190016,"[178, 10178)",6816.77318359375,8539.415959472657,7288.1794921875,8834.912837691043,5741.4461466839575
2018-07-30,8180.47998046875,8235.5,7917.5,8221.580078125,5551400000,"[178, 10178)",6844.6623828125,8513.289360351562,7380.705981445312,8907.353354071776,5854.058608818848
